,Province/State,Country/Region,Lat,Long,Date,Confirmed,Deaths
4155,Queensland,Australia,-28.0167,153.4,2/7/20,5,0
4156,South Australia,Australia,-34.9285,138.6007,2/7/20,2,0
4157,Tasmania,Australia,-41.4545,145.9707,2/7/20,0,0
4158,Victoria,Australia,-37.8136,144.9631,2/7/20,4,0
4159,Western Australia,Australia,-31.9505,115.8605,2/7/20,0,0
4160,,Austria,47.5162,14.5501,2/7/20,0,0
4161,,Azerbaijan,40.1431,47.5769,2/7/20,0,0
4162,,Bahamas,25.0343,-77.3963,2/7/20,0,0
4163,,Bahrain,26.0275,50.55,2/7/20,0,0
4164,,Bangladesh,23.685,90.3563,2/7/20,0,0
4165,,Barbados,13.1939,-59.5432,2/7/20,0,0
4166,,Belarus,53.7098,27.9534,2/7/20,0,0
4167,,Belgium,50.8333,4.0,2/7/20,1,0
4168,,Benin,9.3077,2.3158,2/7/20,0,0
4169,,Bhutan,27.5142,90.4336,2/7/20,0,0
4170,,Bolivia,-16.2902,-63.5887,2/7/20,0,0
4171,,Bosnia and Herzegovina,43.9159,17.6791,2/7/20,0,0
4172,,Brazil,-14.235,-51.9253,2/7/20,0,0
4173,,Brunei,4.5353,114.7277,2/7/20,0,0
4174,,Bulgaria,42.7339,25.4858,2/7/20,0,0
4175,,Burkina Faso,12.2383,-1.5616,2/7/20,0,0
4176,,Cabo Verde,16.5388,-23.0418,2/7/20,0,0
4177,,Cambodia,11.55,104.9167,2/7/20,1,0
4178,,Cameroon,3.8480000000000003,11.5021,2/7/20,0,0
4179,Alberta,Canada,53.9333,-116.5765,2/7/20,0,0
4180,British Columbia,Canada,49.2827,-123.1207,2/7/20,4,0
4181,Grand Princess,Canada,37.6489,-122.6655,2/7/20,0,0
4182,Manitoba,Canada,53.7609,-98.8139,2/7/20,0,0
4183,New Brunswick,Canada,46.5653,-66.4619,2/7/20,0,0
4184,Newfoundland and Labrador,Canada,53.1355,-57.6604,2/7/20,0,0
4185,Nova Scotia,Canada,44.681999999999995,-63.7443,2/7/20,0,0
4186,Ontario,Canada,51.2538,-85.3232,2/7/20,3,0
4187,Prince Edward Island,Canada,46.5107,-63.4168,2/7/20,0,0
4188,Quebec,Canada,52.9399,-73.5491,2/7/20,0,0
4189,Saskatchewan,Canada,52.9399,-106.4509,2/7/20,0,0
4190,,Central African Republic,6.6111,20.9394,2/7/20,0,0
4191,,Chad,15.4542,18.7322,2/7/20,0,0
4192,,Chile,-35.6751,-71.543,2/7/20,0,0
4193,Anhui,China,31.8257,117.2264,2/7/20,665,0
4194,Beijing,China,40.1824,116.4142,2/7/20,297,1
4195,Chongqing,China,30.0572,107.874,2/7/20,426,2
4196,Fujian,China,26.0789,117.9874,2/7/20,224,0
4197,Gansu,China,37.8099,101.0583,2/7/20,67,0
4198,Guangdong,China,23.3417,113.4244,2/7/20,1034,1
4199,Guangxi,China,23.8298,108.7881,2/7/20,172,0
4200,Guizhou,China,26.8154,106.8748,2/7/20,81,1
4201,Hainan,China,19.1959,109.7453,2/7/20,117,2
4202,Hebei,China,39.549,116.1306,2/7/20,172,1
4203,Heilongjiang,China,47.861999999999995,127.7615,2/7/20,277,3
4204,Henan,China,33.882,113.61399999999999,2/7/20,914,3
4205,Hong Kong,China,22.3,114.2,2/7/20,25,1
4206,Hubei,China,30.9756,112.2707,2/7/20,24953,699
4207,Hunan,China,27.6104,111.7088,2/7/20,772,0
4208,Inner Mongolia,China,44.0935,113.9448,2/7/20,50,0
4209,Jiangsu,China,32.9711,119.455,2/7/20,408,0
4210,Jiangxi,China,27.614,115.7221,2/7/20,661,0
4211,Jilin,China,43.6661,126.1923,2/7/20,65,1
4212,Liaoning,China,41.2956,122.6085,2/7/20,99,0
4213,Macau,China,22.1667,113.55,2/7/20,10,0
4214,Ningxia,China,37.2692,106.1655,2/7/20,43,0
4215,Qinghai,China,35.7452,95.9956,2/7/20,18,0
4216,Shaanxi,China,35.1917,108.8701,2/7/20,184,0
4217,Shandong,China,36.3427,118.1498,2/7/20,386,0
4218,Shanghai,China,31.201999999999998,121.4491,2/7/20,277,1
4219,Shanxi,China,37.5777,112.2922,2/7/20,104,0
4220,Sichuan,China,30.6171,102.7103,2/7/20,344,1
4221,Tianjin,China,39.3054,117.323,2/7/20,81,1
4222,Tibet,China,31.6927,88.0924,2/7/20,1,0
4223,Xinjiang,China,41.1129,85.2401,2/7/20,39,0
4224,Yunnan,China,24.974,101.48700000000001,2/7/20,138,0
4225,Zhejiang,China,29.1832,120.0934,2/7/20,1006,0
4226,,Colombia,4.5709,-74.2973,2/7/20,0,0
4227,,Congo (Brazzaville),-4.0383,21.7587,2/7/20,0,0
4228,,Congo (Kinshasa),-4.0383,21.7587,2/7/20,0,0
4229,,Costa Rica,9.7489,-83.7534,2/7/20,0,0
4230,,Cote d'Ivoire,7.54,-5.5471,2/7/20,0,0
4231,,Croatia,45.1,15.2,2/7/20,0,0
4232,,Diamond Princess,0.0,0.0,2/7/20,61,0
4233,,Cuba,22.0,-80.0,2/7/20,0,0
4234,,Cyprus,35.1264,33.4299,2/7/20,0,0
4235,,Czechia,49.8175,15.472999999999999,2/7/20,0,0
4236,Faroe Islands,Denmark,61.8926,-6.9118,2/7/20,0,0
4237,Greenland,Denmark,71.7069,-42.6043,2/7/20,0,0
4238,,Denmark,56.2639,9.5018,2/7/20,0,0
4239,,Djibouti,11.8251,42.5903,2/7/20,0,0
4240,,Dominican Republic,18.7357,-70.1627,2/7/20,0,0
4241,,Ecuador,-1.8312,-78.1834,2/7/20,0,0
4242,,Egypt,26.0,30.0,2/7/20,0,0
4243,,El Salvador,13.7942,-88.8965,2/7/20,0,0
4244,,Equatorial Guinea,1.5,10.0,2/7/20,0,0
4245,,Eritrea,15.1794,39.7823,2/7/20,0,0
4246,,Estonia,58.5953,25.0136,2/7/20,0,0
4247,,Eswatini,-26.5225,31.4659,2/7/20,0,0
4248,,Ethiopia,9.145,40.4897,2/7/20,0,0
4249,,Fiji,-17.7134,178.065,2/7/20,0,0
4250,,Finland,64.0,26.0,2/7/20,1,0
4251,French Guiana,France,3.9339,-53.1258,2/7/20,0,0
4252,French Polynesia,France,-17.6797,149.4068,2/7/20,0,0
4253,Guadeloupe,France,16.25,-61.5833,2/7/20,0,0
4254,Mayotte,France,-12.8275,45.1662,2/7/20,0,0
4255,New Caledonia,France,-20.9043,165.618,2/7/20,0,0
4256,Reunion,France,-21.1351,55.2471,2/7/20,0,0
4257,Saint Barthelemy,France,17.9,-62.8333,2/7/20,0,0
4258,St Martin,France,18.0708,-63.0501,2/7/20,0,0
4259,Martinique,France,14.6415,-61.0242,2/7/20,0,0
4260,,France,46.2276,2.2137,2/7/20,6,0
4261,,Gabon,-0.8037,11.6094,2/7/20,0,0
4262,,Gambia,13.4432,-15.3101,2/7/20,0,0
4263,,Georgia,42.3154,43.3569,2/7/20,0,0
4264,,Germany,51.0,9.0,2/7/20,13,0
4265,,Ghana,7.9465,-1.0232,2/7/20,0,0
4266,,Greece,39.0742,21.8243,2/7/20,0,0
4267,,Guatemala,15.7835,-90.2308,2/7/20,0,0
4268,,Guinea,9.9456,-9.6966,2/7/20,0,0
4269,,Guyana,5.0,-58.75,2/7/20,0,0
4270,,Haiti,18.9712,-72.2852,2/7/20,0,0
4271,,Holy See,41.9029,12.4534,2/7/20,0,0
4272,,Honduras,15.2,-86.2419,2/7/20,0,0
4273,,Hungary,47.1625,19.5033,2/7/20,0,0
4274,,Iceland,64.9631,-19.0208,2/7/20,0,0
4275,,India,21.0,78.0,2/7/20,3,0
4276,,Indonesia,-0.7893,113.9213,2/7/20,0,0
4277,,Iran,32.0,53.0,2/7/20,0,0
4278,,Iraq,33.0,44.0,2/7/20,0,0
4279,,Ireland,53.1424,-7.6921,2/7/20,0,0
4280,,Israel,31.0,35.0,2/7/20,0,0
4281,,Italy,43.0,12.0,2/7/20,3,0
4282,,Jamaica,18.1096,-77.2975,2/7/20,0,0
4283,,Japan,36.0,138.0,2/7/20,25,0
4284,,Jordan,31.24,36.51,2/7/20,0,0
4285,,Kazakhstan,48.0196,66.9237,2/7/20,0,0
4286,,Kenya,-0.0236,37.9062,2/7/20,0,0
4287,,"Korea, South",36.0,128.0,2/7/20,24,0
4288,,Kuwait,29.5,47.75,2/7/20,0,0
4289,,Kyrgyzstan,41.2044,74.7661,2/7/20,0,0
4290,,Latvia,56.8796,24.6032,2/7/20,0,0
4291,,Lebanon,33.8547,35.8623,2/7/20,0,0
4292,,Liberia,6.4281,-9.4295,2/7/20,0,0
4293,,Liechtenstein,47.14,9.55,2/7/20,0,0
4294,,Lithuania,55.1694,23.8813,2/7/20,0,0
4295,,Luxembourg,49.8153,6.1296,2/7/20,0,0
4296,,Madagascar,-18.7669,46.8691,2/7/20,0,0
4297,,Malaysia,2.5,112.5,2/7/20,12,0
4298,,Maldives,3.2028,73.2207,2/7/20,0,0
4299,,Malta,35.9375,14.3754,2/7/20,0,0
4300,,Mauritania,21.0079,10.9408,2/7/20,0,0
4301,,Mauritius,-20.2,57.5,2/7/20,0,0
4302,,Mexico,23.6345,-102.5528,2/7/20,0,0
4303,,Moldova,47.4116,28.3699,2/7/20,0,0
4304,,Monaco,43.7333,7.4167,2/7/20,0,0
4305,,Mongolia,46.8625,103.8467,2/7/20,0,0
4306,,Montenegro,42.5,19.3,2/7/20,0,0
4307,,Morocco,31.7917,-7.0926,2/7/20,0,0
4308,,Namibia,-22.9576,18.4904,2/7/20,0,0
4309,,Nepal,28.1667,84.25,2/7/20,1,0
4310,Aruba,Netherlands,12.5186,-70.0358,2/7/20,0,0
4311,Curacao,Netherlands,12.1696,-68.99,2/7/20,0,0
4312,Sint Maarten,Netherlands,18.0425,-63.0548,2/7/20,0,0
4313,,Netherlands,52.1326,5.2913,2/7/20,0,0
4314,,New Zealand,-40.9006,174.886,2/7/20,0,0
4315,,Nicaragua,12.8654,-85.2072,2/7/20,0,0
4316,,Niger,17.6078,8.0817,2/7/20,0,0
4317,,Nigeria,9.082,8.6753,2/7/20,0,0
4318,,North Macedonia,41.6086,21.7453,2/7/20,0,0
4319,,Norway,60.472,8.4689,2/7/20,0,0
4320,,Oman,21.0,57.0,2/7/20,0,0
4321,,Pakistan,30.3753,69.3451,2/7/20,0,0
4322,,Panama,8.538,-80.7821,2/7/20,0,0
4323,,Papua New Guinea,-6.315,143.9555,2/7/20,0,0
4324,,Paraguay,-23.4425,-58.4438,2/7/20,0,0
4325,,Peru,-9.19,-75.0152,2/7/20,0,0
4326,,Philippines,13.0,122.0,2/7/20,3,1
4327,,Poland,51.9194,19.1451,2/7/20,0,0
4328,,Portugal,39.3999,-8.2245,2/7/20,0,0
4329,,Qatar,25.3548,51.1839,2/7/20,0,0
4330,,Romania,45.9432,24.9668,2/7/20,0,0
4331,,Russia,60.0,90.0,2/7/20,2,0
4332,,Rwanda,-1.9403,29.8739,2/7/20,0,0
4333,,Saint Lucia,13.9094,-60.9789,2/7/20,0,0
4334,,Saint Vincent and the Grenadines,12.9843,-61.2872,2/7/20,0,0
4335,,San Marino,43.9424,12.4578,2/7/20,0,0
4336,,Saudi Arabia,24.0,45.0,2/7/20,0,0
4337,,Senegal,14.4974,-14.4524,2/7/20,0,0
4338,,Serbia,44.0165,21.0059,2/7/20,0,0
4339,,Seychelles,-4.6796,55.492,2/7/20,0,0
4340,,Singapore,1.2833,103.8333,2/7/20,30,0
4341,,Slovakia,48.669,19.699,2/7/20,0,0
4342,,Slovenia,46.1512,14.9955,2/7/20,0,0
4343,,Somalia,5.1521,46.1996,2/7/20,0,0
4344,,South Africa,-30.5595,22.9375,2/7/20,0,0
4345,,Spain,40.0,-4.0,2/7/20,1,0
4346,,Sri Lanka,7.0,81.0,2/7/20,1,0
4347,,Sudan,12.8628,30.2176,2/7/20,0,0
4348,,Suriname,3.9193,-56.0278,2/7/20,0,0
4349,,Sweden,63.0,16.0,2/7/20,1,0
4350,,Switzerland,46.8182,8.2275,2/7/20,0,0
4351,,Taiwan*,23.7,121.0,2/7/20,16,0
4352,,Tanzania,-6.369,34.8888,2/7/20,0,0
4353,,Thailand,15.0,101.0,2/7/20,25,0
4354,,Togo,8.6195,0.8248,2/7/20,0,0
4355,,Trinidad and Tobago,10.6918,-61.2225,2/7/20,0,0
4356,,Tunisia,34.0,9.0,2/7/20,0,0
4357,,Turkey,38.9637,35.2433,2/7/20,0,0
4358,,Uganda,1.0,32.0,2/7/20,0,0
4359,,Ukraine,48.3794,31.1656,2/7/20,0,0
4360,,United Arab Emirates,24.0,54.0,2/7/20,5,0
4361,Bermuda,United Kingdom,32.3078,-64.7505,2/7/20,0,0
4362,Cayman Islands,United Kingdom,19.3133,-81.2546,2/7/20,0,0
4363,Channel Islands,United Kingdom,49.3723,-2.3644,2/7/20,0,0
4364,Gibraltar,United Kingdom,36.1408,-5.3536,2/7/20,0,0
4365,Isle of Man,United Kingdom,54.2361,-4.5481,2/7/20,0,0
4366,Montserrat,United Kingdom,16.7425,-62.1874,2/7/20,0,0
4367,,United Kingdom,55.3781,-3.4360000000000004,2/7/20,3,0
4368,,Uruguay,-32.5228,-55.7658,2/7/20,0,0
4369,,US,37.0902,-95.7129,2/7/20,11,0
4370,,Uzbekistan,41.3775,64.5853,2/7/20,0,0
4371,,Venezuela,6.4238,-66.5897,2/7/20,0,0
4372,,Vietnam,16.0,108.0,2/7/20,10,0
4373,,Zambia,-15.4167,28.2833,2/7/20,0,0
4374,,Zimbabwe,-20.0,30.0,2/7/20,0,0
4375,Diamond Princess,Canada,0.0,0.0,2/7/20,0,0
4376,,Dominica,15.415,-61.371,2/7/20,0,0
4377,,Grenada,12.1165,-61.678999999999995,2/7/20,0,0
4378,,Mozambique,-18.665695,35.529562,2/7/20,0,0
4379,,Syria,34.802075,38.99681500000001,2/7/20,0,0
4380,,Timor-Leste,-8.874217,125.727539,2/7/20,0,0
4381,,Belize,13.1939,-59.5432,2/7/20,0,0
4382,Recovered,Canada,0.0,0.0,2/7/20,0,0
4383,,Laos,19.856270000000002,102.495496,2/7/20,0,0
4384,,Libya,26.3351,17.228331,2/7/20,0,0
4385,,West Bank and Gaza,31.9522,35.2332,2/7/20,0,0
4386,,Guinea-Bissau,11.8037,-15.1804,2/7/20,0,0
4387,,Mali,17.570692,-3.996166000000001,2/7/20,0,0
4388,,Saint Kitts and Nevis,17.357822,-62.782998,2/7/20,0,0
4389,Northwest Territories,Canada,64.8255,-124.8457,2/7/20,0,0
4390,Yukon,Canada,64.2823,-135.0,2/7/20,0,0
4391,,Kosovo,42.602636,20.902977,2/7/20,0,0
4392,,Burma,21.9162,95.956,2/7/20,0,0
4393,Anguilla,United Kingdom,18.2206,-63.0686,2/7/20,0,0
4394,British Virgin Islands,United Kingdom,18.4207,-64.64,2/7/20,0,0
4395,Turks and Caicos Islands,United Kingdom,21.69400000000001,-71.7979,2/7/20,0,0
4396,,MS Zaandam,0.0,0.0,2/7/20,0,0
4397,,Botswana,-22.3285,24.6849,2/7/20,0,0
4398,,Burundi,-3.3731,29.9189,2/7/20,0,0
4399,,Sierra Leone,8.460555000000001,-11.779889,2/7/20,0,0
4400,"Bonaire, Sint Eustatius and Saba",Netherlands,12.1784,-68.2385,2/7/20,0,0
4401,,Malawi,-13.254307999999998,34.301525,2/7/20,0,0
4402,Falkland Islands (Islas Malvinas),United Kingdom,-51.7963,-59.5236,2/7/20,0,0
4403,,Afghanistan,33.0,65.0,2/8/20,0,0
4404,,Albania,41.1533,20.1683,2/8/20,0,0
4405,,Algeria,28.0339,1.6596,2/8/20,0,0
4406,,Andorra,42.5063,1.5218,2/8/20,0,0
4407,,Angola,-11.2027,17.8739,2/8/20,0,0
4408,,Antigua and Barbuda,17.0608,-61.7964,2/8/20,0,0
4409,,Argentina,-38.4161,-63.6167,2/8/20,0,0
4410,,Armenia,40.0691,45.0382,2/8/20,0,0
4411,Australian Capital Territory,Australia,-35.4735,149.0124,2/8/20,0,0
4412,New South Wales,Australia,-33.8688,151.2093,2/8/20,4,0
4413,Northern Territory,Australia,-12.4634,130.8456,2/8/20,0,0
4414,Queensland,Australia,-28.0167,153.4,2/8/20,5,0
4415,South Australia,Australia,-34.9285,138.6007,2/8/20,2,0
4416,Tasmania,Australia,-41.4545,145.9707,2/8/20,0,0
4417,Victoria,Australia,-37.8136,144.9631,2/8/20,4,0
4418,Western Australia,Australia,-31.9505,115.8605,2/8/20,0,0
4419,,Austria,47.5162,14.5501,2/8/20,0,0
4420,,Azerbaijan,40.1431,47.5769,2/8/20,0,0
4421,,Bahamas,25.0343,-77.3963,2/8/20,0,0
4422,,Bahrain,26.0275,50.55,2/8/20,0,0
4423,,Bangladesh,23.685,90.3563,2/8/20,0,0
4424,,Barbados,13.1939,-59.5432,2/8/20,0,0
4425,,Belarus,53.7098,27.9534,2/8/20,0,0
4426,,Belgium,50.8333,4.0,2/8/20,1,0
4427,,Benin,9.3077,2.3158,2/8/20,0,0
4428,,Bhutan,27.5142,90.4336,2/8/20,0,0
4429,,Bolivia,-16.2902,-63.5887,2/8/20,0,0
4430,,Bosnia and Herzegovina,43.9159,17.6791,2/8/20,0,0
4431,,Brazil,-14.235,-51.9253,2/8/20,0,0
4432,,Brunei,4.5353,114.7277,2/8/20,0,0
4433,,Bulgaria,42.7339,25.4858,2/8/20,0,0
4434,,Burkina Faso,12.2383,-1.5616,2/8/20,0,0
4435,,Cabo Verde,16.5388,-23.0418,2/8/20,0,0
4436,,Cambodia,11.55,104.9167,2/8/20,1,0
4437,,Cameroon,3.8480000000000003,11.5021,2/8/20,0,0
4438,Alberta,Canada,53.9333,-116.5765,2/8/20,0,0
4439,British Columbia,Canada,49.2827,-123.1207,2/8/20,4,0
4440,Grand Princess,Canada,37.6489,-122.6655,2/8/20,0,0
4441,Manitoba,Canada,53.7609,-98.8139,2/8/20,0,0
4442,New Brunswick,Canada,46.5653,-66.4619,2/8/20,0,0
4443,Newfoundland and Labrador,Canada,53.1355,-57.6604,2/8/20,0,0
4444,Nova Scotia,Canada,44.681999999999995,-63.7443,2/8/20,0,0
4445,Ontario,Canada,51.2538,-85.3232,2/8/20,3,0
4446,Prince Edward Island,Canada,46.5107,-63.4168,2/8/20,0,0
4447,Quebec,Canada,52.9399,-73.5491,2/8/20,0,0
4448,Saskatchewan,Canada,52.9399,-106.4509,2/8/20,0,0
4449,,Central African Republic,6.6111,20.9394,2/8/20,0,0
4450,,Chad,15.4542,18.7322,2/8/20,0,0
4451,,Chile,-35.6751,-71.543,2/8/20,0,0
4452,Anhui,China,31.8257,117.2264,2/8/20,733,0
4453,Beijing,China,40.1824,116.4142,2/8/20,315,2
4454,Chongqing,China,30.0572,107.874,2/8/20,428,2
4455,Fujian,China,26.0789,117.9874,2/8/20,239,0
4456,Gansu,China,37.8099,101.0583,2/8/20,79,1
4457,Guangdong,China,23.3417,113.4244,2/8/20,1095,1
4458,Guangxi,China,23.8298,108.7881,2/8/20,183,0
4459,Guizhou,China,26.8154,106.8748,2/8/20,89,1
4460,Hainan,China,19.1959,109.7453,2/8/20,124,2
4461,Hebei,China,39.549,116.1306,2/8/20,195,1
4462,Heilongjiang,China,47.861999999999995,127.7615,2/8/20,295,5
4463,Henan,China,33.882,113.61399999999999,2/8/20,981,4
4464,Hong Kong,China,22.3,114.2,2/8/20,26,1
4465,Hubei,China,30.9756,112.2707,2/8/20,27100,780
4466,Hunan,China,27.6104,111.7088,2/8/20,803,1
4467,Inner Mongolia,China,44.0935,113.9448,2/8/20,52,0
4468,Jiangsu,China,32.9711,119.455,2/8/20,439,0
4469,Jiangxi,China,27.614,115.7221,2/8/20,698,0
4470,Jilin,China,43.6661,126.1923,2/8/20,69,1
4471,Liaoning,China,41.2956,122.6085,2/8/20,105,0
4472,Macau,China,22.1667,113.55,2/8/20,10,0
4473,Ningxia,China,37.2692,106.1655,2/8/20,45,0
4474,Qinghai,China,35.7452,95.9956,2/8/20,18,0
4475,Shaanxi,China,35.1917,108.8701,2/8/20,195,0
4476,Shandong,China,36.3427,118.1498,2/8/20,416,0
4477,Shanghai,China,31.201999999999998,121.4491,2/8/20,286,1
4478,Shanxi,China,37.5777,112.2922,2/8/20,115,0
4479,Sichuan,China,30.6171,102.7103,2/8/20,364,1
4480,Tianjin,China,39.3054,117.323,2/8/20,88,1
4481,Tibet,China,31.6927,88.0924,2/8/20,1,0
4482,Xinjiang,China,41.1129,85.2401,2/8/20,42,0
4483,Yunnan,China,24.974,101.48700000000001,2/8/20,138,0
4484,Zhejiang,China,29.1832,120.0934,2/8/20,1048,0
4485,,Colombia,4.5709,-74.2973,2/8/20,0,0
4486,,Congo (Brazzaville),-4.0383,21.7587,2/8/20,0,0
4487,,Congo (Kinshasa),-4.0383,21.7587,2/8/20,0,0
4488,,Costa Rica,9.7489,-83.7534,2/8/20,0,0
4489,,Cote d'Ivoire,7.54,-5.5471,2/8/20,0,0
4490,,Croatia,45.1,15.2,2/8/20,0,0
4491,,Diamond Princess,0.0,0.0,2/8/20,61,0
4492,,Cuba,22.0,-80.0,2/8/20,0,0
4493,,Cyprus,35.1264,33.4299,2/8/20,0,0
4494,,Czechia,49.8175,15.472999999999999,2/8/20,0,0
4495,Faroe Islands,Denmark,61.8926,-6.9118,2/8/20,0,0
4496,Greenland,Denmark,71.7069,-42.6043,2/8/20,0,0
4497,,Denmark,56.2639,9.5018,2/8/20,0,0
4498,,Djibouti,11.8251,42.5903,2/8/20,0,0
4499,,Dominican Republic,18.7357,-70.1627,2/8/20,0,0
4500,,Ecuador,-1.8312,-78.1834,2/8/20,0,0
4501,,Egypt,26.0,30.0,2/8/20,0,0
4502,,El Salvador,13.7942,-88.8965,2/8/20,0,0
4503,,Equatorial Guinea,1.5,10.0,2/8/20,0,0
4504,,Eritrea,15.1794,39.7823,2/8/20,0,0
4505,,Estonia,58.5953,25.0136,2/8/20,0,0
4506,,Eswatini,-26.5225,31.4659,2/8/20,0,0
4507,,Ethiopia,9.145,40.4897,2/8/20,0,0
4508,,Fiji,-17.7134,178.065,2/8/20,0,0
4509,,Finland,64.0,26.0,2/8/20,1,0
4510,French Guiana,France,3.9339,-53.1258,2/8/20,0,0
4511,French Polynesia,France,-17.6797,149.4068,2/8/20,0,0
4512,Guadeloupe,France,16.25,-61.5833,2/8/20,0,0
4513,Mayotte,France,-12.8275,45.1662,2/8/20,0,0
4514,New Caledonia,France,-20.9043,165.618,2/8/20,0,0
4515,Reunion,France,-21.1351,55.2471,2/8/20,0,0
4516,Saint Barthelemy,France,17.9,-62.8333,2/8/20,0,0
4517,St Martin,France,18.0708,-63.0501,2/8/20,0,0
4518,Martinique,France,14.6415,-61.0242,2/8/20,0,0
4519,,France,46.2276,2.2137,2/8/20,11,0
4520,,Gabon,-0.8037,11.6094,2/8/20,0,0
4521,,Gambia,13.4432,-15.3101,2/8/20,0,0
4522,,Georgia,42.3154,43.3569,2/8/20,0,0
4523,,Germany,51.0,9.0,2/8/20,13,0
4524,,Ghana,7.9465,-1.0232,2/8/20,0,0
4525,,Greece,39.0742,21.8243,2/8/20,0,0
4526,,Guatemala,15.7835,-90.2308,2/8/20,0,0
4527,,Guinea,9.9456,-9.6966,2/8/20,0,0
4528,,Guyana,5.0,-58.75,2/8/20,0,0
4529,,Haiti,18.9712,-72.2852,2/8/20,0,0
4530,,Holy See,41.9029,12.4534,2/8/20,0,0
4531,,Honduras,15.2,-86.2419,2/8/20,0,0
4532,,Hungary,47.1625,19.5033,2/8/20,0,0
4533,,Iceland,64.9631,-19.0208,2/8/20,0,0
4534,,India,21.0,78.0,2/8/20,3,0
4535,,Indonesia,-0.7893,113.9213,2/8/20,0,0
4536,,Iran,32.0,53.0,2/8/20,0,0
4537,,Iraq,33.0,44.0,2/8/20,0,0
4538,,Ireland,53.1424,-7.6921,2/8/20,0,0
4539,,Israel,31.0,35.0,2/8/20,0,0
4540,,Italy,43.0,12.0,2/8/20,3,0
4541,,Jamaica,18.1096,-77.2975,2/8/20,0,0
4542,,Japan,36.0,138.0,2/8/20,25,0
4543,,Jordan,31.24,36.51,2/8/20,0,0
4544,,Kazakhstan,48.0196,66.9237,2/8/20,0,0
4545,,Kenya,-0.0236,37.9062,2/8/20,0,0
4546,,"Korea, South",36.0,128.0,2/8/20,24,0
4547,,Kuwait,29.5,47.75,2/8/20,0,0
4548,,Kyrgyzstan,41.2044,74.7661,2/8/20,0,0
4549,,Latvia,56.8796,24.6032,2/8/20,0,0
4550,,Lebanon,33.8547,35.8623,2/8/20,0,0
4551,,Liberia,6.4281,-9.4295,2/8/20,0,0
4552,,Liechtenstein,47.14,9.55,2/8/20,0,0
4553,,Lithuania,55.1694,23.8813,2/8/20,0,0
4554,,Luxembourg,49.8153,6.1296,2/8/20,0,0
4555,,Madagascar,-18.7669,46.8691,2/8/20,0,0
4556,,Malaysia,2.5,112.5,2/8/20,16,0
4557,,Maldives,3.2028,73.2207,2/8/20,0,0
4558,,Malta,35.9375,14.3754,2/8/20,0,0
4559,,Mauritania,21.0079,10.9408,2/8/20,0,0
4560,,Mauritius,-20.2,57.5,2/8/20,0,0
4561,,Mexico,23.6345,-102.5528,2/8/20,0,0
4562,,Moldova,47.4116,28.3699,2/8/20,0,0
4563,,Monaco,43.7333,7.4167,2/8/20,0,0
4564,,Mongolia,46.8625,103.8467,2/8/20,0,0
4565,,Montenegro,42.5,19.3,2/8/20,0,0
4566,,Morocco,31.7917,-7.0926,2/8/20,0,0
4567,,Namibia,-22.9576,18.4904,2/8/20,0,0
4568,,Nepal,28.1667,84.25,2/8/20,1,0
4569,Aruba,Netherlands,12.5186,-70.0358,2/8/20,0,0
4570,Curacao,Netherlands,12.1696,-68.99,2/8/20,0,0
4571,Sint Maarten,Netherlands,18.0425,-63.0548,2/8/20,0,0
4572,,Netherlands,52.1326,5.2913,2/8/20,0,0
4573,,New Zealand,-40.9006,174.886,2/8/20,0,0
4574,,Nicaragua,12.8654,-85.2072,2/8/20,0,0
4575,,Niger,17.6078,8.0817,2/8/20,0,0
4576,,Nigeria,9.082,8.6753,2/8/20,0,0
4577,,North Macedonia,41.6086,21.7453,2/8/20,0,0
4578,,Norway,60.472,8.4689,2/8/20,0,0
4579,,Oman,21.0,57.0,2/8/20,0,0
4580,,Pakistan,30.3753,69.3451,2/8/20,0,0
4581,,Panama,8.538,-80.7821,2/8/20,0,0
4582,,Papua New Guinea,-6.315,143.9555,2/8/20,0,0
4583,,Paraguay,-23.4425,-58.4438,2/8/20,0,0
4584,,Peru,-9.19,-75.0152,2/8/20,0,0
4585,,Philippines,13.0,122.0,2/8/20,3,1
4586,,Poland,51.9194,19.1451,2/8/20,0,0
4587,,Portugal,39.3999,-8.2245,2/8/20,0,0
4588,,Qatar,25.3548,51.1839,2/8/20,0,0
4589,,Romania,45.9432,24.9668,2/8/20,0,0
4590,,Russia,60.0,90.0,2/8/20,2,0
4591,,Rwanda,-1.9403,29.8739,2/8/20,0,0
4592,,Saint Lucia,13.9094,-60.9789,2/8/20,0,0
4593,,Saint Vincent and the Grenadines,12.9843,-61.2872,2/8/20,0,0
4594,,San Marino,43.9424,12.4578,2/8/20,0,0
4595,,Saudi Arabia,24.0,45.0,2/8/20,0,0
4596,,Senegal,14.4974,-14.4524,2/8/20,0,0
4597,,Serbia,44.0165,21.0059,2/8/20,0,0
4598,,Seychelles,-4.6796,55.492,2/8/20,0,0
4599,,Singapore,1.2833,103.8333,2/8/20,33,0
4600,,Slovakia,48.669,19.699,2/8/20,0,0
4601,,Slovenia,46.1512,14.9955,2/8/20,0,0
4602,,Somalia,5.1521,46.1996,2/8/20,0,0
4603,,South Africa,-30.5595,22.9375,2/8/20,0,0
4604,,Spain,40.0,-4.0,2/8/20,1,0
4605,,Sri Lanka,7.0,81.0,2/8/20,1,0
