Town,Date,Cases,CaseRate,Deaths,PeopleTested,RateTested100k,Lat,Lon,ConfirmedCases_shifted_14_days,Cases added during 14 days,Deaths added during 14 days
Manchester,6/20/2020,718,1244,102,3977,6893,41.7752403,-72.524434,659,59,15
Manchester,6/21/2020,719,1246,102,3990,6915,41.7752403,-72.524434,660,59,14
Burlington,3/24/2020,1,0,0,0,0,41.7575167,-72.9575607,0,0,0
Burlington,3/25/2020,1,0,0,0,0,41.7575167,-72.9575607,0,0,0
Burlington,3/26/2020,1,0,0,0,0,41.7575167,-72.9575607,0,0,0
Burlington,3/27/2020,3,0,0,0,0,41.7575167,-72.9575607,0,0,0
Burlington,3/28/2020,4,0,0,0,0,41.7575167,-72.9575607,0,0,0
Burlington,3/29/2020,4,0,0,0,0,41.7575167,-72.9575607,0,0,0
Burlington,3/30/2020,4,0,0,0,0,41.7575167,-72.9575607,0,0,0
Burlington,3/31/2020,5,0,0,0,0,41.7575167,-72.9575607,0,0,0
Burlington,4/1/2020,5,0,0,0,0,41.7575167,-72.9575607,0,0,0
Burlington,4/2/2020,5,0,0,0,0,41.7575167,-72.9575607,0,0,0
Burlington,4/3/2020,6,0,0,0,0,41.7575167,-72.9575607,0,0,0
Burlington,4/4/2020,6,0,0,0,0,41.7575167,-72.9575607,0,0,0
Burlington,4/5/2020,6,0,0,0,0,41.7575167,-72.9575607,0,0,0
Burlington,4/6/2020,6,0,0,0,0,41.7575167,-72.9575607,0,0,0
Burlington,4/7/2020,6,0,0,0,0,41.7575167,-72.9575607,1,5,0
Burlington,4/8/2020,7,0,0,0,0,41.7575167,-72.9575607,1,6,0
Burlington,4/9/2020,9,0,0,0,0,41.7575167,-72.9575607,1,8,0
Burlington,4/10/2020,11,0,0,0,0,41.7575167,-72.9575607,3,8,0
Burlington,4/11/2020,12,0,0,0,0,41.7575167,-72.9575607,4,8,0
Burlington,4/12/2020,12,0,0,0,0,41.7575167,-72.9575607,4,8,0
Burlington,4/13/2020,13,0,0,0,0,41.7575167,-72.9575607,4,9,0
Burlington,4/14/2020,14,0,0,0,0,41.7575167,-72.9575607,5,9,0
Burlington,4/15/2020,14,0,0,0,0,41.7575167,-72.9575607,5,9,0
Burlington,4/16/2020,14,145,0,0,0,41.7575167,-72.9575607,5,9,0
Burlington,4/17/2020,15,155,0,0,0,41.7575167,-72.9575607,6,9,0
Burlington,4/18/2020,15,155,0,0,0,41.7575167,-72.9575607,6,9,0
Burlington,4/19/2020,15,155,0,0,0,41.7575167,-72.9575607,6,9,0
Burlington,4/20/2020,18,186,2,0,0,41.7575167,-72.9575607,6,12,2
Burlington,4/21/2020,18,186,2,0,0,41.7575167,-72.9575607,6,12,2
Burlington,4/22/2020,18,186,2,0,0,41.7575167,-72.9575607,7,11,2
Burlington,4/23/2020,18,186,2,0,0,41.7575167,-72.9575607,9,9,2
Burlington,4/24/2020,18,186,2,0,0,41.7575167,-72.9575607,11,7,2
Burlington,4/25/2020,19,197,2,0,0,41.7575167,-72.9575607,12,7,2
Burlington,4/26/2020,19,197,2,0,0,41.7575167,-72.9575607,12,7,2
Burlington,4/27/2020,19,197,2,0,0,41.7575167,-72.9575607,13,6,2
Burlington,4/28/2020,19,197,1,0,0,41.7575167,-72.9575607,14,5,1
Burlington,4/29/2020,18,186,1,0,0,41.7575167,-72.9575607,14,4,1
Burlington,4/30/2020,18,186,1,0,0,41.7575167,-72.9575607,14,4,1
Burlington,5/1/2020,18,186,1,0,0,41.7575167,-72.9575607,15,3,1
Burlington,5/2/2020,18,186,1,0,0,41.7575167,-72.9575607,15,3,1
Burlington,5/3/2020,18,186,1,0,0,41.7575167,-72.9575607,15,3,1
Burlington,5/4/2020,18,186,1,0,0,41.7575167,-72.9575607,18,0,-1
Burlington,5/5/2020,18,186,1,0,0,41.7575167,-72.9575607,18,0,-1
Burlington,5/6/2020,19,197,1,0,0,41.7575167,-72.9575607,18,1,-1
Burlington,5/7/2020,19,197,1,0,0,41.7575167,-72.9575607,18,1,-1
Burlington,5/8/2020,19,197,1,0,0,41.7575167,-72.9575607,18,1,-1
Burlington,5/9/2020,20,207,1,0,0,41.7575167,-72.9575607,19,1,-1
Burlington,5/10/2020,20,207,1,0,0,41.7575167,-72.9575607,19,1,-1
Burlington,5/11/2020,20,207,1,0,0,41.7575167,-72.9575607,19,1,-1
Burlington,5/12/2020,20,207,1,0,0,41.7575167,-72.9575607,19,1,0
Burlington,5/13/2020,21,217,1,0,0,41.7575167,-72.9575607,18,3,0
Burlington,5/14/2020,21,217,1,0,0,41.7575167,-72.9575607,18,3,0
Burlington,5/15/2020,21,217,1,0,0,41.7575167,-72.9575607,18,3,0
Burlington,5/16/2020,21,217,1,186,0,41.7575167,-72.9575607,18,3,0
Burlington,5/17/2020,21,217,1,190,0,41.7575167,-72.9575607,18,3,0
Burlington,5/18/2020,21,217,1,192,0,41.7575167,-72.9575607,18,3,0
Burlington,5/19/2020,21,217,1,203,0,41.7575167,-72.9575607,18,3,0
Burlington,5/20/2020,21,217,1,205,2121,41.7575167,-72.9575607,19,2,0
Burlington,5/21/2020,21,217,1,209,2162,41.7575167,-72.9575607,19,2,0
Burlington,5/22/2020,21,217,1,216,2235,41.7575167,-72.9575607,19,2,0
Burlington,5/23/2020,21,217,1,227,2349,41.7575167,-72.9575607,20,1,0
Burlington,5/24/2020,21,217,1,234,2421,41.7575167,-72.9575607,20,1,0
Burlington,5/25/2020,22,228,1,236,2442,41.7575167,-72.9575607,20,2,0
Burlington,5/26/2020,22,228,1,244,2525,41.7575167,-72.9575607,20,2,0
Burlington,5/27/2020,23,238,1,257,2659,41.7575167,-72.9575607,21,2,0
Burlington,5/28/2020,23,238,1,266,2752,41.7575167,-72.9575607,21,2,0
Burlington,5/29/2020,24,248,1,270,2794,41.7575167,-72.9575607,21,3,0
Burlington,5/30/2020,24,248,1,272,2814,41.7575167,-72.9575607,21,3,0
Burlington,5/31/2020,24,248,1,285,2949,41.7575167,-72.9575607,21,3,0
Burlington,6/1/2020,24,248,1,307,3176,41.7575167,-72.9575607,21,3,0
Burlington,6/2/2020,24,248,1,316,3270,41.7575167,-72.9575607,21,3,0
Burlington,6/3/2020,24,248,1,318,3290,41.7575167,-72.9575607,21,3,0
Burlington,6/4/2020,24,248,1,327,3383,41.7575167,-72.9575607,21,3,0
Burlington,6/5/2020,24,248,1,334,3456,41.7575167,-72.9575607,21,3,0
Burlington,6/6/2020,24,248,1,345,3570,41.7575167,-72.9575607,21,3,0
Burlington,6/7/2020,24,248,1,352,3642,41.7575167,-72.9575607,21,3,0
Burlington,6/8/2020,24,248,1,357,3694,41.7575167,-72.9575607,22,2,0
Burlington,6/9/2020,24,248,1,369,3818,41.7575167,-72.9575607,22,2,0
Burlington,6/10/2020,24,248,1,372,3849,41.7575167,-72.9575607,23,1,0
Burlington,6/11/2020,24,248,1,381,3942,41.7575167,-72.9575607,23,1,0
Burlington,6/12/2020,24,248,1,386,3994,41.7575167,-72.9575607,24,0,0
Burlington,6/13/2020,24,248,1,392,4056,41.7575167,-72.9575607,24,0,0
Burlington,6/14/2020,24,248,1,398,4118,41.7575167,-72.9575607,24,0,0
Burlington,6/15/2020,24,248,1,409,4232,41.7575167,-72.9575607,24,0,0
Burlington,6/16/2020,24,248,1,415,4294,41.7575167,-72.9575607,24,0,0
Burlington,6/17/2020,24,248,1,417,4315,41.7575167,-72.9575607,24,0,0
Burlington,6/18/2020,25,259,1,427,4418,41.7575167,-72.9575607,24,1,0
Burlington,6/19/2020,25,259,1,435,4501,41.7575167,-72.9575607,24,1,0
Burlington,6/20/2020,25,259,1,441,4563,41.7575167,-72.9575607,24,1,0
Burlington,6/21/2020,25,259,1,443,4584,41.7575167,-72.9575607,24,1,0
Hartford,3/24/2020,14,0,0,0,0,41.7660453,-72.6833394,0,0,0
Hartford,3/25/2020,20,0,0,0,0,41.7660453,-72.6833394,0,0,0
Hartford,3/26/2020,21,0,0,0,0,41.7660453,-72.6833394,0,0,0
Hartford,3/27/2020,21,0,0,0,0,41.7660453,-72.6833394,0,0,0
Hartford,3/28/2020,28,0,0,0,0,41.7660453,-72.6833394,0,0,0
Hartford,3/29/2020,39,0,0,0,0,41.7660453,-72.6833394,0,0,0
Hartford,3/30/2020,49,0,0,0,0,41.7660453,-72.6833394,0,0,0
Hartford,3/31/2020,65,0,3,0,0,41.7660453,-72.6833394,0,0,0
Hartford,4/1/2020,74,0,4,0,0,41.7660453,-72.6833394,0,0,0
Hartford,4/2/2020,90,0,4,0,0,41.7660453,-72.6833394,0,0,0
Hartford,4/3/2020,125,0,3,0,0,41.7660453,-72.6833394,0,0,0
Hartford,4/4/2020,125,0,6,0,0,41.7660453,-72.6833394,0,0,0
Hartford,4/5/2020,125,0,7,0,0,41.7660453,-72.6833394,0,0,0
Hartford,4/6/2020,147,0,7,0,0,41.7660453,-72.6833394,0,0,0
Hartford,4/7/2020,165,0,8,0,0,41.7660453,-72.6833394,14,151,8
Hartford,4/8/2020,227,0,13,0,0,41.7660453,-72.6833394,20,207,13
Hartford,4/9/2020,270,0,14,0,0,41.7660453,-72.6833394,21,249,14
Hartford,4/10/2020,300,0,17,0,0,41.7660453,-72.6833394,21,279,17
Hartford,4/11/2020,357,0,18,0,0,41.7660453,-72.6833394,28,329,18
Hartford,4/12/2020,366,0,19,0,0,41.7660453,-72.6833394,39,327,19
Hartford,4/13/2020,432,0,21,0,0,41.7660453,-72.6833394,49,383,21
Hartford,4/14/2020,458,0,26,0,0,41.7660453,-72.6833394,65,393,23
Hartford,4/15/2020,492,0,31,0,0,41.7660453,-72.6833394,74,418,27
Hartford,4/16/2020,537,438,36,0,0,41.7660453,-72.6833394,90,447,32
Hartford,4/17/2020,567,463,42,0,0,41.7660453,-72.6833394,125,442,39
Hartford,4/18/2020,591,482,46,0,0,41.7660453,-72.6833394,125,466,40
Hartford,4/19/2020,616,503,46,0,0,41.7660453,-72.6833394,125,491,39
Hartford,4/20/2020,704,574,55,0,0,41.7660453,-72.6833394,147,557,48
Hartford,4/21/2020,724,591,56,0,0,41.7660453,-72.6833394,165,559,48
Hartford,4/22/2020,751,613,61,0,0,41.7660453,-72.6833394,227,524,48
Hartford,4/23/2020,783,639,68,0,0,41.7660453,-72.6833394,270,513,54
Hartford,4/24/2020,821,670,72,0,0,41.7660453,-72.6833394,300,521,55
Hartford,4/25/2020,848,692,74,0,0,41.7660453,-72.6833394,357,491,56
Hartford,4/26/2020,898,733,75,0,0,41.7660453,-72.6833394,366,532,56
Hartford,4/27/2020,924,754,77,0,0,41.7660453,-72.6833394,432,492,56
Hartford,4/28/2020,943,769,79,0,0,41.7660453,-72.6833394,458,485,53
Hartford,4/29/2020,991,808,83,0,0,41.7660453,-72.6833394,492,499,52
Hartford,4/30/2020,1025,836,86,0,0,41.7660453,-72.6833394,537,488,50
Hartford,5/1/2020,1105,901,87,0,0,41.7660453,-72.6833394,567,538,45
Hartford,5/2/2020,1154,941,90,0,0,41.7660453,-72.6833394,591,563,44
Hartford,5/3/2020,1167,952,96,0,0,41.7660453,-72.6833394,616,551,50
Hartford,5/4/2020,1217,993,102,0,0,41.7660453,-72.6833394,704,513,47
Hartford,5/5/2020,1257,1025,107,0,0,41.7660453,-72.6833394,724,533,51
Hartford,5/6/2020,1338,1091,107,0,0,41.7660453,-72.6833394,751,587,46
Hartford,5/7/2020,1384,1129,111,0,0,41.7660453,-72.6833394,783,601,43
Hartford,5/8/2020,1446,1180,113,0,0,41.7660453,-72.6833394,821,625,41
Hartford,5/9/2020,1505,1228,115,0,0,41.7660453,-72.6833394,848,657,41
Hartford,5/10/2020,1529,1247,119,0,0,41.7660453,-72.6833394,898,631,44
Hartford,5/11/2020,1571,1282,118,0,0,41.7660453,-72.6833394,924,647,41
Hartford,5/12/2020,1618,1320,123,0,0,41.7660453,-72.6833394,943,675,44
Hartford,5/13/2020,1651,1347,126,0,0,41.7660453,-72.6833394,991,660,43
Hartford,5/14/2020,1705,1391,128,0,0,41.7660453,-72.6833394,1025,680,42
Hartford,5/15/2020,1733,1414,129,0,0,41.7660453,-72.6833394,1105,628,42
Hartford,5/16/2020,1885,1538,131,4267,0,41.7660453,-72.6833394,1154,731,41
Hartford,5/17/2020,1952,1592,134,4598,0,41.7660453,-72.6833394,1167,785,38
Hartford,5/18/2020,1977,1613,134,4690,0,41.7660453,-72.6833394,1217,760,32
Hartford,5/19/2020,2028,1654,141,5025,0,41.7660453,-72.6833394,1257,771,34
Hartford,5/20/2020,2036,1661,141,5023,4097,41.7660453,-72.6833394,1338,698,34
Hartford,5/21/2020,2073,1691,146,5240,4275,41.7660453,-72.6833394,1384,689,35
Hartford,5/22/2020,2087,1702,147,5406,4410,41.7660453,-72.6833394,1446,641,34
Hartford,5/23/2020,2104,1716,148,5585,4556,41.7660453,-72.6833394,1505,599,33
Hartford,5/24/2020,2155,1758,144,6048,4934,41.7660453,-72.6833394,1529,626,25
Hartford,5/25/2020,2169,1769,146,6166,5030,41.7660453,-72.6833394,1571,598,28
Hartford,5/26/2020,2194,1790,150,6501,5303,41.7660453,-72.6833394,1618,576,27
Hartford,5/27/2020,2215,1807,149,6731,5491,41.7660453,-72.6833394,1651,564,23
Hartford,5/28/2020,2231,1820,149,6881,5613,41.7660453,-72.6833394,1705,526,21
Hartford,5/29/2020,2248,1834,150,7066,5764,41.7660453,-72.6833394,1733,515,21
Hartford,5/30/2020,2250,1835,150,7158,5839,41.7660453,-72.6833394,1885,365,19
Hartford,5/31/2020,2293,1871,150,7515,6130,41.7660453,-72.6833394,1952,341,16
Hartford,6/1/2020,2313,1887,151,7795,6359,41.7660453,-72.6833394,1977,336,17
Hartford,6/2/2020,2329,1900,152,7950,6485,41.7660453,-72.6833394,2028,301,11
Hartford,6/3/2020,2333,1903,151,8063,6577,41.7660453,-72.6833394,2036,297,10
Hartford,6/4/2020,2349,1916,151,8363,6822,41.7660453,-72.6833394,2073,276,5
Hartford,6/5/2020,2383,1944,150,8693,7091,41.7660453,-72.6833394,2087,296,3
Hartford,6/6/2020,2420,1974,151,9382,7653,41.7660453,-72.6833394,2104,316,3
Hartford,6/7/2020,2439,1990,152,9737,7943,41.7660453,-72.6833394,2155,284,8
Hartford,6/8/2020,2439,1990,153,9855,8039,41.7660453,-72.6833394,2169,270,7
Hartford,6/9/2020,2451,1999,153,9948,8115,41.7660453,-72.6833394,2194,257,3
Hartford,6/10/2020,2460,2007,153,10002,8159,41.7660453,-72.6833394,2215,245,4
Hartford,6/11/2020,2466,2012,154,10203,8323,41.7660453,-72.6833394,2231,235,5
Hartford,6/12/2020,2472,2017,156,10424,8503,41.7660453,-72.6833394,2248,224,6
Hartford,6/13/2020,2473,2017,156,10568,8621,41.7660453,-72.6833394,2250,223,6
Hartford,6/14/2020,2478,2021,156,10658,8694,41.7660453,-72.6833394,2293,185,6
Hartford,6/15/2020,2487,2029,155,10851,8852,41.7660453,-72.6833394,2313,174,4
Hartford,6/16/2020,2491,2032,155,10959,8940,41.7660453,-72.6833394,2329,162,3
Hartford,6/17/2020,2502,2041,155,11013,8984,41.7660453,-72.6833394,2333,169,4
Hartford,6/18/2020,2507,2045,155,11147,9093,41.7660453,-72.6833394,2349,158,4
Hartford,6/19/2020,2519,2055,155,11367,9273,41.7660453,-72.6833394,2383,136,5
Hartford,6/20/2020,2521,2056,155,11408,9306,41.7660453,-72.6833394,2420,101,4
Hartford,6/21/2020,2521,2056,155,11423,9318,41.7660453,-72.6833394,2439,82,3
Bolton,3/24/2020,1,0,0,0,0,41.7645883,-72.4375755,0,0,0
Bolton,3/25/2020,2,0,0,0,0,41.7645883,-72.4375755,0,0,0
Bolton,3/26/2020,2,0,0,0,0,41.7645883,-72.4375755,0,0,0
Bolton,3/27/2020,2,0,0,0,0,41.7645883,-72.4375755,0,0,0
Bolton,3/28/2020,2,0,0,0,0,41.7645883,-72.4375755,0,0,0
Bolton,3/29/2020,2,0,0,0,0,41.7645883,-72.4375755,0,0,0
Bolton,3/30/2020,2,0,0,0,0,41.7645883,-72.4375755,0,0,0
Bolton,3/31/2020,2,0,2,0,0,41.7645883,-72.4375755,0,0,0
Bolton,4/1/2020,2,0,2,0,0,41.7645883,-72.4375755,0,0,0
Bolton,4/2/2020,3,0,2,0,0,41.7645883,-72.4375755,0,0,0
Bolton,4/3/2020,4,0,2,0,0,41.7645883,-72.4375755,0,0,0
Bolton,4/4/2020,4,0,2,0,0,41.7645883,-72.4375755,0,0,0
Bolton,4/5/2020,4,0,2,0,0,41.7645883,-72.4375755,0,0,0
Bolton,4/6/2020,5,0,2,0,0,41.7645883,-72.4375755,0,0,0
Bolton,4/7/2020,5,0,2,0,0,41.7645883,-72.4375755,1,4,2
Bolton,4/8/2020,5,0,2,0,0,41.7645883,-72.4375755,2,3,2
Bolton,4/9/2020,6,0,2,0,0,41.7645883,-72.4375755,2,4,2
Bolton,4/10/2020,6,0,2,0,0,41.7645883,-72.4375755,2,4,2
Bolton,4/11/2020,6,0,2,0,0,41.7645883,-72.4375755,2,4,2
Bolton,4/12/2020,8,0,2,0,0,41.7645883,-72.4375755,2,6,2
Bolton,4/13/2020,8,0,2,0,0,41.7645883,-72.4375755,2,6,2
Bolton,4/14/2020,8,0,2,0,0,41.7645883,-72.4375755,2,6,0
Bolton,4/15/2020,8,0,2,0,0,41.7645883,-72.4375755,2,6,0
Bolton,4/16/2020,8,164,2,0,0,41.7645883,-72.4375755,3,5,0
Bolton,4/17/2020,9,184,2,0,0,41.7645883,-72.4375755,4,5,0
Bolton,4/18/2020,9,184,2,0,0,41.7645883,-72.4375755,4,5,0
Bolton,4/19/2020,9,184,2,0,0,41.7645883,-72.4375755,4,5,0
Bolton,4/20/2020,9,184,2,0,0,41.7645883,-72.4375755,5,4,0
Bolton,4/21/2020,9,184,2,0,0,41.7645883,-72.4375755,5,4,0
Bolton,4/22/2020,9,184,2,0,0,41.7645883,-72.4375755,5,4,0
Bolton,4/23/2020,9,184,2,0,0,41.7645883,-72.4375755,6,3,0
Bolton,4/24/2020,9,184,2,0,0,41.7645883,-72.4375755,6,3,0
Bolton,4/25/2020,9,184,2,0,0,41.7645883,-72.4375755,6,3,0
Bolton,4/26/2020,9,184,2,0,0,41.7645883,-72.4375755,8,1,0
Bolton,4/27/2020,9,184,2,0,0,41.7645883,-72.4375755,8,1,0
Bolton,4/28/2020,9,184,2,0,0,41.7645883,-72.4375755,8,1,0
Bolton,4/29/2020,9,184,2,0,0,41.7645883,-72.4375755,8,1,0
Bolton,4/30/2020,10,204,2,0,0,41.7645883,-72.4375755,8,2,0
Bolton,5/1/2020,11,225,2,0,0,41.7645883,-72.4375755,9,2,0
Bolton,5/2/2020,13,266,3,0,0,41.7645883,-72.4375755,9,4,1
Bolton,5/3/2020,13,266,3,0,0,41.7645883,-72.4375755,9,4,1
Bolton,5/4/2020,14,286,3,0,0,41.7645883,-72.4375755,9,5,1
Bolton,5/5/2020,15,307,3,0,0,41.7645883,-72.4375755,9,6,1
Bolton,5/6/2020,15,307,3,0,0,41.7645883,-72.4375755,9,6,1
Bolton,5/7/2020,15,307,3,0,0,41.7645883,-72.4375755,9,6,1
Bolton,5/8/2020,16,327,3,0,0,41.7645883,-72.4375755,9,7,1
Bolton,5/9/2020,16,327,3,0,0,41.7645883,-72.4375755,9,7,1
Bolton,5/10/2020,16,327,3,0,0,41.7645883,-72.4375755,9,7,1
Bolton,5/11/2020,16,327,3,0,0,41.7645883,-72.4375755,9,7,1
Bolton,5/12/2020,16,327,3,0,0,41.7645883,-72.4375755,9,7,1
Bolton,5/13/2020,16,327,3,0,0,41.7645883,-72.4375755,9,7,1
Bolton,5/14/2020,17,348,3,0,0,41.7645883,-72.4375755,10,7,1
Bolton,5/15/2020,17,348,3,0,0,41.7645883,-72.4375755,11,6,1
Bolton,5/16/2020,18,368,3,79,0,41.7645883,-72.4375755,13,5,0
Bolton,5/17/2020,18,368,3,82,0,41.7645883,-72.4375755,13,5,0
Bolton,5/18/2020,19,389,3,89,0,41.7645883,-72.4375755,14,5,0
Bolton,5/19/2020,19,389,3,94,0,41.7645883,-72.4375755,15,4,0
Bolton,5/20/2020,19,389,3,94,1922,41.7645883,-72.4375755,15,4,0
Bolton,5/21/2020,19,389,3,96,1963,41.7645883,-72.4375755,15,4,0
Bolton,5/22/2020,20,409,3,102,2086,41.7645883,-72.4375755,16,4,0
Bolton,5/23/2020,23,470,3,107,2188,41.7645883,-72.4375755,16,7,0
Bolton,5/24/2020,23,470,3,111,2270,41.7645883,-72.4375755,16,7,0
Bolton,5/25/2020,23,470,3,114,2331,41.7645883,-72.4375755,16,7,0
Bolton,5/26/2020,23,470,3,117,2393,41.7645883,-72.4375755,16,7,0
Bolton,5/27/2020,23,470,3,121,2474,41.7645883,-72.4375755,16,7,0
Bolton,5/28/2020,23,470,3,124,2536,41.7645883,-72.4375755,17,6,0
Bolton,5/29/2020,23,470,3,134,2740,41.7645883,-72.4375755,17,6,0
Bolton,5/30/2020,23,470,3,135,2761,41.7645883,-72.4375755,18,5,0
Bolton,5/31/2020,23,470,3,140,2863,41.7645883,-72.4375755,18,5,0
Bolton,6/1/2020,23,470,3,143,2924,41.7645883,-72.4375755,19,4,0
Bolton,6/2/2020,22,450,3,144,2945,41.7645883,-72.4375755,19,3,0
Bolton,6/3/2020,22,450,3,147,3006,41.7645883,-72.4375755,19,3,0
Bolton,6/4/2020,22,450,3,153,3129,41.7645883,-72.4375755,19,3,0
Bolton,6/5/2020,21,429,3,156,3190,41.7645883,-72.4375755,20,1,0
Bolton,6/6/2020,21,429,3,162,3313,41.7645883,-72.4375755,23,-2,0
Bolton,6/7/2020,21,429,3,171,3497,41.7645883,-72.4375755,23,-2,0
Bolton,6/8/2020,21,429,3,175,3579,41.7645883,-72.4375755,23,-2,0
Bolton,6/9/2020,21,429,3,180,3681,41.7645883,-72.4375755,23,-2,0
Bolton,6/10/2020,21,429,3,189,3865,41.7645883,-72.4375755,23,-2,0
Bolton,6/11/2020,21,429,3,192,3926,41.7645883,-72.4375755,23,-2,0
Bolton,6/12/2020,21,429,3,202,4131,41.7645883,-72.4375755,23,-2,0
Bolton,6/13/2020,21,429,3,206,4213,41.7645883,-72.4375755,23,-2,0
Bolton,6/14/2020,21,429,3,216,4417,41.7645883,-72.4375755,23,-2,0
Bolton,6/15/2020,21,429,3,220,4499,41.7645883,-72.4375755,23,-2,0
Bolton,6/16/2020,21,429,3,226,4622,41.7645883,-72.4375755,22,-1,0
Bolton,6/17/2020,21,429,3,227,4642,41.7645883,-72.4375755,22,-1,0
Bolton,6/18/2020,21,429,3,232,4744,41.7645883,-72.4375755,22,-1,0
Bolton,6/19/2020,21,429,3,236,4826,41.7645883,-72.4375755,21,0,0
Bolton,6/20/2020,21,429,3,240,4908,41.7645883,-72.4375755,21,0,0
Bolton,6/21/2020,21,429,3,240,4908,41.7645883,-72.4375755,21,0,0
West Hartford,3/24/2020,6,0,0,0,0,41.7665678,-72.7549435,0,0,0
West Hartford,3/25/2020,6,0,0,0,0,41.7665678,-72.7549435,0,0,0
West Hartford,3/26/2020,6,0,0,0,0,41.7665678,-72.7549435,0,0,0
West Hartford,3/27/2020,9,0,0,0,0,41.7665678,-72.7549435,0,0,0
West Hartford,3/28/2020,9,0,0,0,0,41.7665678,-72.7549435,0,0,0
West Hartford,3/29/2020,9,0,0,0,0,41.7665678,-72.7549435,0,0,0
West Hartford,3/30/2020,12,0,0,0,0,41.7665678,-72.7549435,0,0,0
West Hartford,3/31/2020,20,0,0,0,0,41.7665678,-72.7549435,0,0,0
West Hartford,4/1/2020,23,0,0,0,0,41.7665678,-72.7549435,0,0,0
West Hartford,4/2/2020,24,0,1,0,0,41.7665678,-72.7549435,0,0,0
West Hartford,4/3/2020,36,0,1,0,0,41.7665678,-72.7549435,0,0,0
West Hartford,4/4/2020,36,0,1,0,0,41.7665678,-72.7549435,0,0,0
West Hartford,4/5/2020,36,0,1,0,0,41.7665678,-72.7549435,0,0,0
West Hartford,4/6/2020,43,0,1,0,0,41.7665678,-72.7549435,0,0,0
West Hartford,4/7/2020,51,0,2,0,0,41.7665678,-72.7549435,6,45,2
West Hartford,4/8/2020,66,0,2,0,0,41.7665678,-72.7549435,6,60,2
West Hartford,4/9/2020,69,0,2,0,0,41.7665678,-72.7549435,6,63,2
West Hartford,4/10/2020,75,0,3,0,0,41.7665678,-72.7549435,9,66,3
West Hartford,4/11/2020,88,0,6,0,0,41.7665678,-72.7549435,9,79,6
West Hartford,4/12/2020,92,0,8,0,0,41.7665678,-72.7549435,9,83,8
West Hartford,4/13/2020,114,0,12,0,0,41.7665678,-72.7549435,12,102,12
West Hartford,4/14/2020,121,0,12,0,0,41.7665678,-72.7549435,20,101,12
West Hartford,4/15/2020,142,0,17,0,0,41.7665678,-72.7549435,23,119,17
West Hartford,4/16/2020,154,245,18,0,0,41.7665678,-72.7549435,24,130,17
West Hartford,4/17/2020,162,257,19,0,0,41.7665678,-72.7549435,36,126,18
West Hartford,4/18/2020,168,267,19,0,0,41.7665678,-72.7549435,36,132,18
West Hartford,4/19/2020,174,276,19,0,0,41.7665678,-72.7549435,36,138,18
West Hartford,4/20/2020,192,305,20,0,0,41.7665678,-72.7549435,43,149,19
West Hartford,4/21/2020,197,313,23,0,0,41.7665678,-72.7549435,51,146,21
West Hartford,4/22/2020,216,343,27,0,0,41.7665678,-72.7549435,66,150,25
West Hartford,4/23/2020,222,353,30,0,0,41.7665678,-72.7549435,69,153,28
West Hartford,4/24/2020,238,378,33,0,0,41.7665678,-72.7549435,75,163,30
West Hartford,4/25/2020,249,396,38,0,0,41.7665678,-72.7549435,88,161,32
West Hartford,4/26/2020,267,424,41,0,0,41.7665678,-72.7549435,92,175,33
West Hartford,4/27/2020,284,451,47,0,0,41.7665678,-72.7549435,114,170,35
West Hartford,4/28/2020,285,453,48,0,0,41.7665678,-72.7549435,121,164,36
West Hartford,4/29/2020,300,477,49,0,0,41.7665678,-72.7549435,142,158,32
West Hartford,4/30/2020,311,494,50,0,0,41.7665678,-72.7549435,154,157,32
West Hartford,5/1/2020,332,527,51,0,0,41.7665678,-72.7549435,162,170,32
West Hartford,5/2/2020,336,534,57,0,0,41.7665678,-72.7549435,168,168,38
West Hartford,5/3/2020,341,542,62,0,0,41.7665678,-72.7549435,174,167,43
West Hartford,5/4/2020,347,551,65,0,0,41.7665678,-72.7549435,192,155,45
West Hartford,5/5/2020,352,559,66,0,0,41.7665678,-72.7549435,197,155,43
West Hartford,5/6/2020,353,561,66,0,0,41.7665678,-72.7549435,216,137,39
West Hartford,5/7/2020,357,567,68,0,0,41.7665678,-72.7549435,222,135,38
West Hartford,5/8/2020,366,582,69,0,0,41.7665678,-72.7549435,238,128,36
West Hartford,5/9/2020,373,593,69,0,0,41.7665678,-72.7549435,249,124,31
West Hartford,5/10/2020,386,613,73,0,0,41.7665678,-72.7549435,267,119,32
West Hartford,5/11/2020,390,620,74,0,0,41.7665678,-72.7549435,284,106,27
West Hartford,5/12/2020,396,629,74,0,0,41.7665678,-72.7549435,285,111,26
West Hartford,5/13/2020,404,642,79,0,0,41.7665678,-72.7549435,300,104,30
West Hartford,5/14/2020,414,658,83,0,0,41.7665678,-72.7549435,311,103,33
West Hartford,5/15/2020,433,688,85,0,0,41.7665678,-72.7549435,332,101,34
West Hartford,5/16/2020,453,720,84,1576,0,41.7665678,-72.7549435,336,117,27
West Hartford,5/17/2020,499,793,85,1757,0,41.7665678,-72.7549435,341,158,23
West Hartford,5/18/2020,505,802,85,1802,0,41.7665678,-72.7549435,347,158,20
West Hartford,5/19/2020,512,813,86,1913,0,41.7665678,-72.7549435,352,160,20
West Hartford,5/20/2020,520,826,88,1942,3086,41.7665678,-72.7549435,353,167,22
